epoch,train_loss,train_acc,test_loss,test_acc,lr,epoch_time
1,4.745529089123011,0.014705882352941176,4.592830846151543,0.023906326231907627,0.0001,64.32752346992493
2,4.482269432395697,0.03431372549019608,4.394027486114105,0.06082289803220036,0.0001,68.2090630531311
3,4.259482327848673,0.09313725490196079,4.209587140263134,0.11774272239388518,0.0001,66.01817059516907
4,4.041900832206011,0.1892156862745098,4.039899184582913,0.18832330460237437,0.0001,62.84334635734558
5,3.854581445455551,0.31176470588235294,3.85430302018462,0.270775735892015,0.0001,61.40070199966431
6,3.656609268859029,0.44019607843137254,3.6803162341310083,0.35908277768742886,0.0001,58.92567205429077
7,3.463720029219985,0.5509803921568628,3.4989793819940913,0.4221824686940966,0.0001,62.79771947860718
8,3.267501587048173,0.6215686274509804,3.3513411047089705,0.46170108960806633,0.0001,68.89194631576538
9,3.0853880029171705,0.6970588235294117,3.160710795648076,0.525776549032363,0.0001,66.44486570358276
10,2.9310163129121065,0.7441176470588236,2.999947483928678,0.5542364612132054,0.0001,64.64024138450623
11,2.7204728852957487,0.7901960784313725,2.895715144040216,0.5698487558952675,0.0001,66.0722062587738
12,2.5691480096429586,0.8215686274509804,2.7230596625680885,0.599934948772158,0.0001,59.984370470047
13,2.4073430001735687,0.8450980392156863,2.6084069761947783,0.6335989591803546,0.0001,42.64865040779114
14,2.2522117840126157,0.8813725490196078,2.4959052745325514,0.6451455521222963,0.0001,46.43926763534546
15,2.1067835204303265,0.8892156862745098,2.351797915365358,0.6659619450317125,0.0001,42.519285678863525
16,1.978274431079626,0.9068627450980392,2.2511352488216403,0.6758822572776061,0.0001,43.61980438232422
17,1.883775127120316,0.9019607843137255,2.1521081244681994,0.6895430151244105,0.0001,38.87252998352051
18,1.7705624802038074,0.9166666666666666,2.055183838282667,0.7110099203122459,0.0001,41.54098653793335
19,1.6289821658283472,0.9303921568627451,1.982152603150034,0.7082452431289641,0.0001,37.918996810913086
20,1.5563781247474253,0.9480392156862745,1.8796335450035697,0.7287363798991706,0.0001,37.85164952278137
21,1.442566723562777,0.942156862745098,1.8083368304569483,0.7349162465441536,0.0001,40.789103984832764
22,1.37480344530195,0.9441176470588235,1.7302837756756688,0.7492275166693771,0.0001,40.25618124008179
23,1.2797021488659084,0.9529411764705882,1.656867024899304,0.7604488534721093,0.0001,41.65608072280884
24,1.210255688522011,0.9696078431372549,1.6029027145942103,0.7625630183769718,0.0001,39.545600175857544
25,1.140167239587754,0.9676470588235294,1.580631199899591,0.769393397300374,0.0001,40.05781650543213
26,1.0558013375848532,0.9774509803921568,1.4920961212061628,0.7750853797365426,0.0001,41.822505712509155
27,0.9979556961916387,0.9764705882352941,1.4379781888233514,0.7771995446414051,0.0001,41.13576698303223
28,0.9481114186346531,0.9715686274509804,1.3989202502354379,0.790372418279395,0.0001,41.68545579910278
29,0.8807514337822795,0.9882352941176471,1.3932692246276628,0.7872824849569036,0.0001,41.438881158828735
30,0.8459196900948882,0.9833333333333333,1.3342002470467738,0.7932997235322816,0.0001,40.6799750328064
31,0.806324357399717,0.9852941176470589,1.329744022334738,0.7913481866970239,0.0001,42.03980326652527
32,0.7432579002343118,0.9901960784313726,1.2638854775456676,0.8020816392909416,0.0001,39.9360556602478
33,0.7010457077994943,0.9941176470588236,1.2561183199528678,0.8037079199869898,0.0001,40.433977127075195
34,0.651185158174485,0.9921568627450981,1.2299385833734422,0.8046836884046187,0.0001,41.65083169937134
35,0.6313750962726772,0.996078431372549,1.1841535123818407,0.8093999024231583,0.0001,44.28222465515137
36,0.6018600447569042,0.9901960784313726,1.1568789556719392,0.8123272076760449,0.0001,41.8227596282959
37,0.5611490110168234,0.9950980392156863,1.1380728016739472,0.814929256789722,0.0001,44.91436290740967
38,0.556237400858663,0.9990196078431373,1.1218625148625072,0.8178565620426086,0.0001,43.40401530265808
39,0.5031308843754232,0.9950980392156863,1.0684014863064524,0.8246869409660107,0.0001,38.53636431694031
40,0.48470490518957376,0.996078431372549,1.061539300900287,0.8258253374532444,0.0001,36.27557635307312
41,0.45266678160987794,0.9980392156862745,1.0434723576465417,0.8173686778337941,0.0001,37.52686858177185
42,0.45367460523266345,0.996078431372549,1.0568804446758002,0.8181818181818182,0.0001,36.97302436828613
43,0.40973284328356385,0.996078431372549,1.0298932294842094,0.827939502358107,0.0001,37.186537742614746
44,0.3894573417492211,0.9970588235294118,1.0159903298021913,0.8282647584973166,0.0001,36.1341187953949
45,0.38004793447908014,0.9980392156862745,1.0108015619664028,0.8228980322003577,0.0001,35.99039053916931
46,0.3743467542808503,0.9980392156862745,0.9818796479180746,0.8228980322003577,0.0001,36.058273792266846
47,0.35016164369881153,0.9980392156862745,0.972087534704041,0.830541551471784,0.0001,35.959171533584595
48,0.34922904381528497,1.0,0.9671373454362193,0.828752642706131,0.0001,35.98328733444214
49,0.3315299979876727,0.9980392156862745,0.9393874269841125,0.8326557163766466,0.0001,36.095640420913696
50,0.3137046090560034,0.9970588235294118,0.9337479301107022,0.8324930883070418,0.0001,35.95385217666626
